"index","profile.id","chromosome","min","max","annotation"
"2085","273","2",0,93300000,"normal"
"2086","431","2",0,93300000,"normal"
"2087","61","2",0,93300000,"breakpoint"
"2088","159","2",0,93300000,"normal"
"2089","470","2",0,93300000,"normal"
"2090","516","2",0,93300000,"breakpoint"
"2091","505","2",0,93300000,"breakpoint"
"2092","111","2",0,93300000,"normal"
"2093","53","2",0,93300000,"normal"
"2094","47","2",0,93300000,"normal"
"2095","129","2",0,93300000,"normal"
"2096","69","2",0,93300000,"normal"
"2097","120","2",0,93300000,"normal"
"2098","256","2",0,93300000,"normal"
"2099","42","2",0,93300000,"normal"
"2100","403","2",0,93300000,"normal"
"2101","383","2",0,93300000,"normal"
"2102","509","2",0,93300000,"normal"
"2103","236","2",0,93300000,"normal"
"2104","572","2",0,93300000,"normal"
"2105","409","2",0,93300000,"normal"
"2106","337","2",0,93300000,"normal"
"2107","348","2",0,93300000,"normal"
"2108","583","2",0,93300000,"normal"
"2109","395","2",0,93300000,"normal"
"2110","423","2",0,93300000,"normal"
"2111","196","2",0,93300000,"normal"
"2112","218","2",0,93300000,"normal"
"2113","205","2",0,93300000,"normal"
"2114","166","2",0,93300000,"normal"
"2115","468","2",0,93300000,"normal"
"2116","353","2",0,93300000,"normal"
"2117","576","2",0,93300000,"normal"
"2118","602","2",0,93300000,"normal"
"2119","476","2",0,93300000,"normal"
"2120","574","2",0,93300000,"normal"
"2121","567","2",0,93300000,"normal"
"2122","424","2",0,93300000,"normal"
"2123","507","2",0,93300000,"normal"
"2124","519","2",0,93300000,"normal"
"2125","206","2",0,93300000,"normal"
"2126","154","2",0,93300000,"normal"
"2127","141","2",0,93300000,"breakpoint"
"2128","72","2",0,93300000,"normal"
"2129","54","2",0,93300000,"normal"
"2130","127","2",0,93300000,"normal"
"2131","212","2",0,93300000,"normal"
"2132","327","2",0,93300000,"normal"
"2133","440","2",0,93300000,"normal"
"2134","324","2",0,93300000,"normal"
"2135","429","2",0,93300000,"breakpoint"
"2136","9","2",0,93300000,"breakpoint"
"2137","261","2",0,93300000,"breakpoint"
"2138","252","2",0,93300000,"breakpoint"
"2139","336","2",0,93300000,"normal"
"2140","446","2",0,93300000,"breakpoint"
"2141","244","2",0,93300000,"breakpoint"
"2142","371","2",0,93300000,"normal"
"2143","144","2",0,93300000,"breakpoint"
"2144","378","2",0,93300000,"normal"
"2145","51","2",0,93300000,"normal"
"2146","13","2",0,93300000,"normal"
"2147","45","2",0,93300000,"normal"
"2148","32","2",0,93300000,"normal"
"2149","74","2",0,93300000,"normal"
"2150","21","2",0,93300000,"normal"
"2151","78","2",0,93300000,"normal"
"2152","142","2",0,93300000,"normal"
"2153","93","2",0,93300000,"normal"
"2154","19","2",0,93300000,"normal"
"2155","223","2",0,93300000,"normal"
"2156","255","2",0,93300000,"normal"
"2157","321","2",0,93300000,"normal"
"2158","278","2",0,93300000,"normal"
"2159","246","2",0,93300000,"normal"
"2160","448","2",0,93300000,"normal"
"2161","373","2",0,93300000,"normal"
"2162","427","2",0,93300000,"normal"
"2163","163","2",0,93300000,"normal"
"2164","447","2",0,93300000,"normal"
"2165","177","2",0,93300000,"normal"
"2166","442","2",0,93300000,"normal"
"2167","428","2",0,93300000,"normal"
"2168","456","2",0,93300000,"normal"
"2169","443","2",0,93300000,"normal"
"2170","430","2",0,93300000,"normal"
"2171","171","2",0,93300000,"normal"
"2172","240","2",0,93300000,"normal"
"2173","263","2",0,93300000,"normal"
"2174","241","2",0,93300000,"normal"
"2175","259","2",0,93300000,"normal"
"2176","432","2",0,93300000,"normal"
"2177","221","2",0,93300000,"normal"
"2178","176","2",0,93300000,"normal"
"2179","285","2",0,93300000,"normal"
"2180","266","2",0,93300000,"normal"
"2181","471","2",0,93300000,"normal"
"2182","465","2",0,93300000,"normal"
"2183","322","2",0,93300000,"normal"
"2184","435","2",0,93300000,"normal"
"2185","365","2",0,93300000,"normal"
"2186","466","2",0,93300000,"normal"
"2187","462","2",0,93300000,"normal"
"2188","243","2",0,93300000,"normal"
"2189","315","2",0,93300000,"normal"
"2190","37","2",0,93300000,"normal"
"2191","269","2",0,93300000,"breakpoint"
"2192","230","2",0,93300000,"breakpoint"
"2193","96","2",0,93300000,"breakpoint"
"2194","11","2",0,93300000,"normal"
"2195","87","2",0,93300000,"normal"
"2196","63","2",0,93300000,"normal"
"2197","109","2",0,93300000,"normal"
"2198","276","2",0,93300000,"normal"
"2199","499","2",0,93300000,"normal"
"2200","318","2",0,93300000,"normal"
"2201","181","2",0,93300000,"normal"
"2202","433","2",0,93300000,"breakpoint"
"2203","454","2",0,93300000,"breakpoint"
"2204","328","2",0,93300000,"normal"
"2205","603","2",0,93300000,"normal"
"2206","417","2",0,93300000,"normal"
"2207","311","2",0,93300000,"normal"
"2208","56","2",0,93300000,"normal"
"2209","307","2",0,93300000,"normal"
"2210","387","2",0,93300000,"normal"
"2211","108","2",0,93300000,"normal"
"2212","207","2",0,93300000,"breakpoint"
"2213","79","2",0,93300000,"breakpoint"
"2214","253","2",0,93300000,"breakpoint"
"2215","164","2",0,93300000,"normal"
"2216","421","2",0,93300000,"normal"
"2217","153","2",0,93300000,"breakpoint"
"2218","167","2",0,93300000,"normal"
"2219","22","2",0,93300000,"normal"
"2220","67","2",0,93300000,"normal"
"2221","382","2",0,93300000,"breakpoint"
"2222","367","2",0,93300000,"normal"
"2223","126","2",0,93300000,"normal"
"2224","345","2",0,93300000,"normal"
"2225","55","2",0,93300000,"normal"
"2226","36","2",0,93300000,"normal"
"2227","31","2",0,93300000,"normal"
"2228","80","2",0,93300000,"normal"
"2229","376","2",0,93300000,"normal"
"2230","160","2",0,93300000,"normal"
"2231","231","2",0,93300000,"normal"
"2232","23","2",0,93300000,"normal"
"2233","279","2",0,93300000,"normal"
"2234","281","2",0,93300000,"normal"
"2235","271","2",0,93300000,"normal"
"2236","334","2",0,93300000,"normal"
"2237","381","2",0,93300000,"normal"
"2238","490","2",0,93300000,"normal"
"2239","98","2",0,93300000,"normal"
"2240","377","2",0,93300000,"normal"
"2241","501","2",0,93300000,"normal"
"2242","407","2",0,93300000,"normal"
"2243","472","2",0,93300000,"normal"
"2244","361","2",0,93300000,"normal"
"2245","511","2",0,93300000,"normal"
"2246","569","2",0,93300000,"normal"
"2247","570","2",0,93300000,"normal"
"2248","564","2",0,93300000,"normal"
"2249","584","2",0,93300000,"normal"
"2250","510","2",0,93300000,"normal"
"2251","566","2",0,93300000,"normal"
"2252","405","2",0,93300000,"normal"
"2253","237","2",0,93300000,"normal"
"2254","125","2",0,93300000,"normal"
"2255","105","2",0,93300000,"normal"
"2256","568","2",0,93300000,"normal"
"2257","578","2",0,93300000,"normal"
"2258","484","2",0,93300000,"normal"
"2259","565","2",0,93300000,"normal"
"2260","340","2",0,93300000,"normal"
"2261","601","2",0,93300000,"normal"
"2262","225","2",0,93300000,"normal"
"2263","344","2",0,93300000,"normal"
"2264","512","2",0,93300000,"normal"
"2265","575","2",0,93300000,"normal"
"2266","486","2",0,93300000,"normal"
"2267","306","2",0,93300000,"normal"
"2268","437","2",0,93300000,"normal"
"2269","450","2",0,93300000,"normal"
"2270","434","2",0,93300000,"normal"
"2271","200","2",0,93300000,"normal"
"2272","288","2",0,93300000,"normal"
"2273","469","2",0,93300000,"normal"
"2274","272","2",0,93300000,"normal"
"2275","463","2",0,93300000,"normal"
"2276","439","2",0,93300000,"normal"
"2277","335","2",0,93300000,"normal"
"2278","453","2",0,93300000,"normal"
"2279","494","2",0,93300000,"normal"
"2280","581","2",0,93300000,"normal"
"2281","585","2",0,93300000,"normal"
"2282","580","2",0,93300000,"normal"
"2283","577","2",0,93300000,"normal"
"2284","386","2",0,93300000,"normal"
"2285","563","2",0,93300000,"normal"
"2286","343","2",0,93300000,"normal"
"2287","398","2",0,93300000,"normal"
"2288","264","2",0,93300000,"normal"
"2289","286","2",0,93300000,"normal"
"2290","197","2",0,93300000,"normal"
"2291","187","2",0,93300000,"normal"
"2292","444","2",0,93300000,"normal"
"2293","265","2",0,93300000,"normal"
"2294","302","2",0,93300000,"normal"
"2295","295","2",0,93300000,"normal"
"2296","389","2",0,93300000,"normal"
"2297","235","3",0,91000000,"normal"
"2298","226","3",0,91000000,"normal"
"2299","68","3",0,91000000,"normal"
"2300","228","3",0,91000000,"normal"
"2301","7","3",0,91000000,"normal"
"2302","2","3",0,91000000,"normal"
"2303","257","3",0,91000000,"normal"
"2304","275","3",0,91000000,"normal"
"2305","282","3",0,91000000,"normal"
"2306","488","3",0,91000000,"normal"
"2307","50","3",0,91000000,"breakpoint"
"2308","145","3",0,91000000,"breakpoint"
"2309","300","3",0,91000000,"normal"
"2310","305","3",0,91000000,"normal"
"2311","92","3",0,91000000,"normal"
"2312","267","3",0,91000000,"normal"
"2313","379","3",0,91000000,"normal"
"2314","290","3",0,91000000,"normal"
"2315","291","3",0,91000000,"normal"
"2316","304","3",0,91000000,"normal"
"2317","299","3",0,91000000,"normal"
"2318","10","3",0,91000000,"normal"
"2319","24","3",0,91000000,"normal"
"2320","100","3",0,91000000,"normal"
"2321","366","3",0,91000000,"normal"
"2322","199","3",0,91000000,"normal"
"2323","369","3",0,91000000,"normal"
"2324","219","3",0,91000000,"normal"
"2325","238","3",0,91000000,"normal"
"2326","198","3",0,91000000,"normal"
"2327","208","3",0,91000000,"normal"
"2328","301","3",0,91000000,"normal"
"2329","436","3",0,91000000,"normal"
"2330","210","3",0,91000000,"normal"
"2331","117","3",0,91000000,"normal"
"2332","214","3",0,91000000,"normal"
"2333","133","3",0,91000000,"normal"
"2334","15","3",0,91000000,"normal"
"2335","330","3",0,91000000,"normal"
"2336","274","3",0,91000000,"normal"
"2337","287","3",0,91000000,"normal"
"2338","289","3",0,91000000,"breakpoint"
"2339","101","3",0,91000000,"normal"
"2340","332","3",0,91000000,"normal"
"2341","14","3",0,91000000,"normal"
"2342","249","3",0,91000000,"normal"
"2343","232","3",0,91000000,"normal"
"2344","323","3",0,91000000,"normal"
"2345","277","3",0,91000000,"breakpoint"
"2346","106","3",0,91000000,"normal"
"2347","12","3",0,91000000,"normal"
"2348","189","3",0,91000000,"breakpoint"
"2349","113","3",0,91000000,"normal"
"2350","57","3",0,91000000,"normal"
"2351","18","3",0,91000000,"breakpoint"
"2352","66","3",0,91000000,"normal"
"2353","204","3",0,91000000,"normal"
"2354","314","3",0,91000000,"normal"
"2355","44","3",0,91000000,"normal"
"2356","5","3",0,91000000,"normal"
"2357","112","3",0,91000000,"normal"
"2358","8","3",0,91000000,"normal"
"2359","81","3",0,91000000,"normal"
"2360","121","3",0,91000000,"breakpoint"
"2361","270","3",0,91000000,"breakpoint"
"2362","245","3",0,91000000,"normal"
"2363","173","3",0,91000000,"normal"
"2364","149","3",0,91000000,"breakpoint"
"2365","114","3",0,91000000,"breakpoint"
"2366","310","3",0,91000000,"normal"
"2367","91","3",0,91000000,"breakpoint"
"2368","191","3",0,91000000,"breakpoint"
"2369","188","3",0,91000000,"breakpoint"
"2370","503","3",0,91000000,"normal"
"2371","40","3",0,91000000,"normal"
"2372","94","3",0,91000000,"breakpoint"
"2373","248","3",0,91000000,"normal"
"2374","168","3",0,91000000,"breakpoint"
"2375","234","3",0,91000000,"normal"
"2376","201","3",0,91000000,"normal"
"2377","20","3",0,91000000,"normal"
"2378","220","3",0,91000000,"breakpoint"
"2379","593","3",0,91000000,"normal"
"2380","594","3",0,91000000,"normal"
"2381","194","3",0,91000000,"breakpoint"
"2382","209","3",0,91000000,"normal"
"2383","268","3",0,91000000,"normal"
"2384","598","3",0,91000000,"breakpoint"
"2385","364","3",0,91000000,"normal"
"2386","352","3",0,91000000,"breakpoint"
"2387","555","3",0,91000000,"normal"
"2388","592","3",0,91000000,"breakpoint"
"2389","247","3",0,91000000,"breakpoint"
"2390","38","3",0,91000000,"normal"
"2391","162","3",0,91000000,"breakpoint"
"2392","115","3",0,91000000,"breakpoint"
"2393","155","3",0,91000000,"normal"
"2394","39","3",0,91000000,"normal"
"2395","29","3",0,91000000,"normal"
"2396","103","3",0,91000000,"normal"
"2397","182","3",0,91000000,"normal"
"2398","161","3",0,91000000,"normal"
"2399","233","3",0,91000000,"normal"
"2400","329","3",0,91000000,"normal"
"2401","260","3",0,91000000,"normal"
"2402","504","3",0,91000000,"normal"
"2403","104","3",0,91000000,"normal"
"2404","356","3",0,91000000,"normal"
"2405","203","3",0,91000000,"normal"
"2406","152","3",0,91000000,"normal"
"2407","156","3",0,91000000,"normal"
"2408","222","3",0,91000000,"normal"
"2409","138","3",0,91000000,"normal"
"2410","35","3",0,91000000,"normal"
"2411","107","3",0,91000000,"normal"
"2412","135","3",0,91000000,"normal"
"2413","320","3",0,91000000,"normal"
"2414","41","3",0,91000000,"normal"
"2415","538","3",0,91000000,"normal"
"2416","396","3",0,91000000,"normal"
"2417","298","3",0,91000000,"normal"
"2418","520","3",0,91000000,"normal"
"2419","533","3",0,91000000,"normal"
"2420","483","3",0,91000000,"normal"
"2421","485","3",0,91000000,"normal"
"2422","339","3",0,91000000,"normal"
"2423","558","3",0,91000000,"normal"
"2424","552","3",0,91000000,"normal"
"2425","408","3",0,91000000,"normal"
"2426","556","3",0,91000000,"normal"
"2427","414","3",0,91000000,"normal"
"2428","539","3",0,91000000,"normal"
"2429","532","3",0,91000000,"normal"
"2430","296","3",0,91000000,"normal"
"2431","399","3",0,91000000,"normal"
"2432","346","3",0,91000000,"normal"
"2433","554","3",0,91000000,"normal"
"2434","401","3",0,91000000,"normal"
"2435","540","3",0,91000000,"normal"
"2436","359","3",0,91000000,"normal"
"2437","597","3",0,91000000,"normal"
"2438","358","3",0,91000000,"normal"
"2439","525","3",0,91000000,"normal"
"2440","530","3",0,91000000,"normal"
"2441","170","3",0,91000000,"normal"
"2442","186","3",0,91000000,"normal"
"2443","542","3",0,91000000,"normal"
"2444","391","3",0,91000000,"normal"
"2445","528","3",0,91000000,"normal"
"2446","478","3",0,91000000,"normal"
"2447","178","3",0,91000000,"normal"
"2448","165","3",0,91000000,"normal"
"2449","251","3",0,91000000,"normal"
"2450","319","3",0,91000000,"normal"
"2451","451","3",0,91000000,"normal"
"2453","529","3",0,91000000,"normal"
"2454","411","3",0,91000000,"normal"
"2455","531","3",0,91000000,"normal"
"2456","229","3",0,91000000,"normal"
"2457","560","3",0,91000000,"normal"
"2458","527","3",0,91000000,"normal"
"2459","523","3",0,91000000,"normal"
"2461","477","3",0,91000000,"normal"
"2462","418","3",0,91000000,"normal"
"2463","413","3",0,91000000,"normal"
"2464","535","3",0,91000000,"normal"
"2465","557","3",0,91000000,"normal"
"2466","596","3",0,91000000,"normal"
"2467","481","3",0,91000000,"normal"
"2468","541","3",0,91000000,"normal"
"2469","534","3",0,91000000,"normal"
"2470","537","3",0,91000000,"normal"
"2471","397","3",0,91000000,"normal"
"2472","526","3",0,91000000,"normal"
"2473","536","3",0,91000000,"normal"
"2474","122","3",0,91000000,"normal"
"2475","559","3",0,91000000,"normal"
"2476","338","3",0,91000000,"normal"
"2477","551","3",0,91000000,"normal"
"2478","543","3",0,91000000,"normal"
"2479","524","3",0,91000000,"normal"
"2480","390","3",0,91000000,"normal"
"2481","308","3",0,91000000,"normal"
"2482","355","3",0,91000000,"normal"
"2483","415","3",0,91000000,"normal"
"2484","515","3",0,91000000,"normal"
"2485","284","3",0,91000000,"normal"
"2486","143","3",0,91000000,"normal"
"2487","134","3",0,91000000,"normal"
"2488","262","3",0,91000000,"normal"
"2489","25","3",0,91000000,"normal"
"2490","118","3",0,91000000,"normal"
"2491","49","3",0,91000000,"normal"
"2492","140","3",0,91000000,"normal"
"2493","97","3",0,91000000,"normal"
"2494","239","3",0,91000000,"normal"
"2495","85","3",0,91000000,"normal"
"2496","169","3",0,91000000,"normal"
"2497","498","3",0,91000000,"normal"
"2498","26","3",0,91000000,"normal"
"2499","312","3",0,91000000,"normal"
"2500","137","3",0,91000000,"normal"
"2501","360","3",0,91000000,"normal"
"2502","130","3",0,91000000,"normal"
"2503","139","3",0,91000000,"breakpoint"
"2504","95","3",0,91000000,"normal"
"2505","132","3",0,91000000,"normal"
"2506","34","3",0,91000000,"normal"
"2507","43","3",0,91000000,"normal"
"2508","16","3",0,91000000,"normal"
"2509","158","3",0,91000000,"normal"
"2510","492","3",0,91000000,"normal"
"2511","283","3",0,91000000,"normal"
"2512","70","3",0,91000000,"normal"
"2513","458","3",0,91000000,"normal"
"2514","455","3",0,91000000,"normal"
"2515","459","3",0,91000000,"normal"
"2516","460","3",0,91000000,"normal"
"2517","449","3",0,91000000,"normal"
"2518","242","3",0,91000000,"normal"
"2519","438","3",0,91000000,"normal"
"2520","425","3",0,91000000,"normal"
"2521","62","3",0,91000000,"normal"
"2522","445","3",0,91000000,"normal"
"2523","193","3",0,91000000,"normal"
"2524","99","3",0,91000000,"normal"
"2525","48","3",0,91000000,"normal"
"2526","264","3",0,91000000,"normal"
"2527","286","3",0,91000000,"normal"
"2528","197","3",0,91000000,"normal"
"2529","187","3",0,91000000,"normal"
"2530","444","3",0,91000000,"normal"
"2531","265","3",0,91000000,"normal"
"2532","302","3",0,91000000,"normal"
"2533","295","3",0,91000000,"normal"
"2534","389","3",0,91000000,"normal"
"2535","269","3",0,91000000,"normal"
"2536","230","3",0,91000000,"normal"
"2537","96","3",0,91000000,"normal"
"2538","11","3",0,91000000,"normal"
"2539","87","3",0,91000000,"normal"
"2540","63","3",0,91000000,"normal"
"2541","109","3",0,91000000,"normal"
"2542","276","3",0,91000000,"normal"
"2543","499","3",0,91000000,"normal"
"2544","318","3",0,91000000,"normal"
"2545","181","3",0,91000000,"normal"
"2546","433","3",0,91000000,"normal"
"2547","454","3",0,91000000,"normal"
"2548","328","3",0,91000000,"normal"
"2549","603","3",0,91000000,"normal"
"2550","417","3",0,91000000,"normal"
"2551","311","3",0,91000000,"normal"
"2552","56","3",0,91000000,"normal"
"2553","307","3",0,91000000,"normal"
"2554","387","3",0,91000000,"normal"
"2555","108","3",0,91000000,"normal"
"2556","207","3",0,91000000,"normal"
"2557","79","3",0,91000000,"normal"
"2558","253","3",0,91000000,"normal"
"2559","164","3",0,91000000,"normal"
"2560","421","3",0,91000000,"normal"
"2561","153","3",0,91000000,"normal"
"2562","167","3",0,91000000,"breakpoint"
"2563","22","3",0,91000000,"normal"
"2564","67","3",0,91000000,"normal"
"2565","382","3",0,91000000,"normal"
"2566","367","3",0,91000000,"normal"
"2567","126","3",0,91000000,"normal"
"2568","345","3",0,91000000,"normal"
"2569","55","3",0,91000000,"normal"
"2570","36","3",0,91000000,"normal"
"2571","31","3",0,91000000,"normal"
"2572","80","3",0,91000000,"normal"
"2573","376","3",0,91000000,"normal"
"2574","160","3",0,91000000,"normal"
"2575","231","3",0,91000000,"normal"
"2576","23","3",0,91000000,"normal"
"2577","279","3",0,91000000,"normal"
"2578","281","3",0,91000000,"normal"
"2579","271","3",0,91000000,"normal"
"2580","334","3",0,91000000,"normal"
"2581","381","3",0,91000000,"normal"
"2582","490","3",0,91000000,"normal"
"2583","98","3",0,91000000,"normal"
"2584","377","3",0,91000000,"normal"
"2585","501","3",0,91000000,"normal"
"2586","407","3",0,91000000,"normal"
"2587","472","3",0,91000000,"normal"
"2588","361","3",0,91000000,"normal"
"2589","511","3",0,91000000,"normal"
"2590","569","3",0,91000000,"normal"
"2591","570","3",0,91000000,"normal"
"2592","564","3",0,91000000,"normal"
"2593","584","3",0,91000000,"normal"
"2594","510","3",0,91000000,"normal"
"2595","566","3",0,91000000,"normal"
"2596","405","3",0,91000000,"normal"
"2597","237","3",0,91000000,"normal"
"2598","125","3",0,91000000,"normal"
"2599","105","3",0,91000000,"normal"
"2600","568","3",0,91000000,"normal"
"2601","578","3",0,91000000,"normal"
"2602","484","3",0,91000000,"normal"
"2603","565","3",0,91000000,"normal"
"2604","340","3",0,91000000,"normal"
"2605","601","3",0,91000000,"normal"
"2606","225","3",0,91000000,"normal"
"2607","344","3",0,91000000,"normal"
"2608","512","3",0,91000000,"normal"
"2609","575","3",0,91000000,"normal"
"2610","486","3",0,91000000,"normal"
"2611","306","3",0,91000000,"normal"
"2612","437","3",0,91000000,"normal"
"2613","450","3",0,91000000,"normal"
"2614","434","3",0,91000000,"normal"
"2615","200","3",0,91000000,"normal"
"2616","288","3",0,91000000,"normal"
"2617","469","3",0,91000000,"normal"
"2618","272","3",0,91000000,"normal"
"2619","463","3",0,91000000,"normal"
"2620","439","3",0,91000000,"normal"
"2621","335","3",0,91000000,"normal"
"2622","453","3",0,91000000,"normal"
"2623","494","3",0,91000000,"normal"
"2624","581","3",0,91000000,"normal"
"2625","585","3",0,91000000,"normal"
"2626","580","3",0,91000000,"normal"
"2627","577","3",0,91000000,"normal"
"2628","386","3",0,91000000,"normal"
"2629","563","3",0,91000000,"normal"
"2630","343","3",0,91000000,"normal"
"2631","398","3",0,91000000,"normal"
"2632","579","3",0,91000000,"normal"
"2633","392","3",0,91000000,"normal"
"2634","416","3",0,91000000,"normal"
"2635","480","3",0,91000000,"normal"
"2636","354","3",0,91000000,"normal"
"2637","347","3",0,91000000,"normal"
"2638","573","3",0,91000000,"normal"
"2639","157","3",0,91000000,"normal"
"2640","422","3",0,91000000,"normal"
"2641","571","3",0,91000000,"normal"
"2642","341","3",0,91000000,"normal"
"2643","582","3",0,91000000,"normal"
"2644","357","3",0,91000000,"normal"
"2645","589","3",0,91000000,"normal"
"2646","489","3",0,91000000,"normal"
"2647","506","3",0,91000000,"normal"
"2648","452","3",0,91000000,"normal"
"2649","406","3",0,91000000,"normal"
"2650","350","3",0,91000000,"normal"
"2651","33","3",0,91000000,"breakpoint"
"2652","75","3",0,91000000,"normal"
"2653","64","3",0,91000000,"normal"
"2654","496","3",0,91000000,"normal"
"2655","587","3",0,91000000,"normal"
"2656","586","3",0,91000000,"normal"
"2657","457","3",0,91000000,"normal"
"2658","464","3",0,91000000,"normal"
"2659","88","3",0,91000000,"normal"
"2660","1","3",0,91000000,"normal"
"2661","273","3",0,91000000,"normal"
"2662","431","3",0,91000000,"normal"
"2663","61","3",0,91000000,"normal"
"2664","159","3",0,91000000,"normal"
"2665","470","3",0,91000000,"normal"
"2666","516","3",0,91000000,"normal"
"2667","505","3",0,91000000,"normal"
"2668","111","3",0,91000000,"normal"
"2669","53","3",0,91000000,"normal"
"2670","47","3",0,91000000,"normal"
"2671","129","3",0,91000000,"normal"
"2672","69","3",0,91000000,"normal"
"2673","120","3",0,91000000,"normal"
"2674","256","3",0,91000000,"normal"
"2675","42","3",0,91000000,"normal"
"2676","403","3",0,91000000,"normal"
"2677","383","3",0,91000000,"normal"
"2678","509","3",0,91000000,"normal"
"2679","236","3",0,91000000,"normal"
"2680","572","3",0,91000000,"normal"
"2681","409","3",0,91000000,"normal"
"2682","337","3",0,91000000,"normal"
"2683","348","3",0,91000000,"normal"
"2684","583","3",0,91000000,"normal"
"2685","395","3",0,91000000,"normal"
"2686","423","3",0,91000000,"normal"
"2687","196","3",0,91000000,"normal"
"2688","218","3",0,91000000,"normal"
"2689","205","3",0,91000000,"normal"
"2690","166","3",0,91000000,"normal"
"2691","468","3",0,91000000,"normal"
"2692","353","3",0,91000000,"normal"
"2693","576","3",0,91000000,"normal"
"2694","602","3",0,91000000,"normal"
"2695","476","3",0,91000000,"normal"
"2696","574","3",0,91000000,"normal"
"2697","567","3",0,91000000,"normal"
"2698","424","3",0,91000000,"normal"
"2699","507","3",0,91000000,"normal"
"2700","519","3",0,91000000,"normal"
"2701","206","3",0,91000000,"normal"
"2702","154","3",0,91000000,"normal"
"2703","141","3",0,91000000,"normal"
"2704","72","3",0,91000000,"normal"
"2705","54","3",0,91000000,"normal"
"2706","127","3",0,91000000,"normal"
"2707","212","3",0,91000000,"normal"
"2708","327","3",0,91000000,"normal"
"2709","440","3",0,91000000,"breakpoint"
"2710","324","3",0,91000000,"normal"
"2711","429","3",0,91000000,"normal"
"2712","9","3",0,91000000,"normal"
"2713","261","3",0,91000000,"normal"
"2714","252","3",0,91000000,"normal"
"2715","336","3",0,91000000,"normal"
"2716","446","3",0,91000000,"breakpoint"
"2717","244","3",0,91000000,"normal"
"2718","371","3",0,91000000,"normal"
"2719","144","3",0,91000000,"normal"
"2720","378","3",0,91000000,"normal"
"2721","51","3",0,91000000,"normal"
"2722","13","3",0,91000000,"normal"
"2723","45","3",0,91000000,"normal"
"2724","32","3",0,91000000,"normal"
"2725","74","3",0,91000000,"normal"
"2726","21","3",0,91000000,"normal"
"2727","78","3",0,91000000,"normal"
"2728","142","3",0,91000000,"normal"
"2729","93","3",0,91000000,"normal"
"2730","19","3",0,91000000,"normal"
"2731","223","3",0,91000000,"normal"
"2732","255","3",0,91000000,"normal"
"2733","321","3",0,91000000,"normal"
"2734","278","3",0,91000000,"normal"
"2735","246","3",0,91000000,"normal"
"2736","448","3",0,91000000,"normal"
"2737","373","3",0,91000000,"normal"
"2738","427","3",0,91000000,"normal"
"2739","163","3",0,91000000,"normal"
"2740","447","3",0,91000000,"normal"
"2741","177","3",0,91000000,"normal"
"2742","442","3",0,91000000,"normal"
"2743","428","3",0,91000000,"normal"
"2744","456","3",0,91000000,"normal"
"2745","443","3",0,91000000,"normal"
"2746","430","3",0,91000000,"normal"
"2747","171","3",0,91000000,"normal"
"2748","240","3",0,91000000,"normal"
"2749","263","3",0,91000000,"normal"
"2750","241","3",0,91000000,"normal"
"2751","259","3",0,91000000,"normal"
"2752","432","3",0,91000000,"normal"
"2753","221","3",0,91000000,"normal"
"2754","176","3",0,91000000,"normal"
"2755","285","3",0,91000000,"normal"
"2756","266","3",0,91000000,"normal"
"2757","471","3",0,91000000,"normal"
"2758","465","3",0,91000000,"normal"
"2759","322","3",0,91000000,"normal"
"2760","435","3",0,91000000,"normal"
"2761","365","3",0,91000000,"normal"
"2762","466","3",0,91000000,"normal"
"2763","462","3",0,91000000,"normal"
"2764","243","3",0,91000000,"normal"
"2765","315","3",0,91000000,"normal"
"2766","37","3",0,91000000,"normal"
"2767","400","3",0,91000000,"normal"
"2768","147","3",0,91000000,"normal"
"2769","77","3",0,91000000,"normal"
"2770","258","3",0,91000000,"normal"
"2771","4","3",0,91000000,"breakpoint"
"2772","331","3",0,91000000,"normal"
"2773","27","3",0,91000000,"normal"
"2774","119","3",0,91000000,"breakpoint"
"2775","123","3",0,91000000,"breakpoint"
"2776","102","3",0,91000000,"normal"
"2777","131","3",0,91000000,"normal"
"2778","172","3",0,91000000,"breakpoint"
"2779","28","3",0,91000000,"normal"
"2780","599","3",0,91000000,"normal"
"2781","216","3",0,91000000,"breakpoint"
"2782","316","3",0,91000000,"normal"
"2783","441","3",0,91000000,"normal"
"2784","474","3",0,91000000,"normal"
"2785","591","3",0,91000000,"breakpoint"
"2786","202","3",0,91000000,"breakpoint"
"2787","482","3",0,91000000,"normal"
"2788","419","3",0,91000000,"normal"
"2789","508","3",0,91000000,"breakpoint"
"2790","495","3",0,91000000,"breakpoint"
"2791","479","3",0,91000000,"normal"
"2792","30","3",0,91000000,"normal"
"2793","217","3",0,91000000,"normal"
"2794","136","3",0,91000000,"normal"
"2795","6","3",0,91000000,"normal"
"2796","175","3",0,91000000,"normal"
"2797","124","3",0,91000000,"normal"
"2798","325","3",0,91000000,"normal"
"2799","213","3",0,91000000,"normal"
"2800","333","3",0,91000000,"normal"
"2801","393","3",0,91000000,"normal"
"2802","148","3",0,91000000,"normal"
"2803","402","3",0,91000000,"normal"
"2804","521","3",0,91000000,"normal"
"2805","590","3",0,91000000,"normal"
"2806","342","3",0,91000000,"normal"
"2807","195","3",0,91000000,"normal"
"2808","326","3",0,91000000,"normal"
"2809","550","3",0,91000000,"normal"
"2810","363","3",0,91000000,"normal"
"2811","473","3",0,91000000,"normal"
"2812","313","3",0,91000000,"normal"
